SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2019-12-24,230035                   AIR LIQUDE TSIE            71           71,7170.0,70.0,70.0,71.0,1378,9630.0
2019-12-24,"380070                   ALKIMIA                  46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-24,"300045                   ASTREE                  43,56        43,56",0.0,43.56,0.0,0.0,0,
2019-12-24,"758001                   BEST LEASE               1,85         1,85",0.0,1.85,0.0,0.0,0,
2019-12-24,"655001                   BH ASSURANCE            31,04        31,04",0.0,30.11,0.0,0.0,0,
2019-12-24,"130055                   BTE (ADP)                9,03         9,03",,9.03,9.03,9.03,13407,12100.2
2019-12-24,"735001                   CIMENTS DE BIZERTE        1,7          1,7",0.0,1.77,0.0,0.0,0,
2019-12-24,"672004                   MODERN LEASING           1,75         1,75",0.0,1.75,0.0,0.0,0,
2019-12-24,"250065                   PLAC. TSIE-SICAF         46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-24,"667001                   SIPHAT                   4,63         4,63",,4.64,4.63,4.64,1405,648.5
2019-12-24,"718001                   SITS                     1,96         1,96",,2.04,1.99,2.04,103869,21186.44
2019-12-24,"140070                   SPDIT - SICAF             8,8         8,64",,8.8,8.8,8.8,152,132.0
2019-12-24,"664001                   STEQ                     5,72         5,72",0.0,5.47,0.0,0.0,0,
2019-12-24,"410020                   TUNINVEST-SICAR           4,9          4,9",0.0,4.9,0.0,0.0,0,
2019-12-24,240050                   UBCI                       30           30,0.0,30.0,0.0,0.0,0,
2019-12-24,"768001                   ASS MULTI ITTIHAD        2,71          2,7",,2.7,2.7,2.71,1553926,41995.54
2019-12-24,"330090                   ELBENE INDUSTRIE         2,16         2,16",0.0,2.16,0.0,0.0,0,
2019-12-24,"430030                   SITEX                    7,26         7,26",0.0,7.26,0.0,0.0,0,
2019-12-24,617001                   STE TUN. DU SUCRE          11           11,0.0,11.0,0.0,0.0,0,
2019-12-25,"725001                   ADWYA                     2,6          2,6",,2.55,2.53,2.6,4252688,108730.8
2019-12-25,"340005                   AMEN BANK               29,22        29,22",,29.21,29.2,29.21,2228,6482.45
2019-12-25,"730001                   ARTES                    4,85         4,85",,4.84,4.8,4.84,6196,2986.34
2019-12-25,"714001                   ASSAD                    7,19         7,19",,7.2,7.1,7.2,24438,17355.74
2019-12-25,"360035                   ATB                       3,9          3,9",3.94,4.0,3.8,4.0,287615,11093.65
2019-12-25,"774001                   ATELIER MEUBLE INT        3,8          3,8",,3.8,3.8,3.8,11,3.8
2019-12-25,"470010                   ATL                      1,89         1,89",,1.84,1.84,1.88,1067818,19693.35
2019-12-25,"160015                   ATTIJARI BANK            31,5         31,5",31.532,32.0,31.5,32.44,11009483,52162.87
2019-12-25,"661001                   ATTIJARI LEASING         11,8         11,8",,12.15,11.58,12.15,765,881.03
2019-12-25,"190060                   BH                       11,8         11,7",,11.8,11.78,11.83,1290029,152121.0
2019-12-25,"180045                   BIAT                    112,8        112,8",,114.95,112.2,114.95,359330,406949.9
2019-12-25,"310060                   BNA                     11,88        11,88",,11.8,11.8,11.88,7180053585,22439.24
2019-12-25,"220005                   BT                       7,43         7,43",,7.5,7.42,7.59,29922472,22901.65
2019-12-25,"759001                   CELLCOM                   3,8          3,8",,3.85,3.74,3.89,709817,26857.81
2019-12-25,"420085                   CIL                      15,4         15,4",,14.95,14.95,15.05,10023,14980.1
2019-12-25,"755001                   CITY CARS                7,37         7,37",0.0,7.37,0.0,0.0,0,
2019-12-25,"767001                   DELICE HOLDING           10,4        10,17",,10.4,10.15,10.47,626328,63742.09
2019-12-25,"665001                   ELECTROSTAR               1,5         1,46",,1.49,1.48,1.5,20775,3073.99
2019-12-25,741001                   ENNAKL AUTOMOBILES         12           12,,11.99,11.7,11.99,1340022,158816.0
2019-12-25,"721001                   ESSOUKNA                  2,1          2,1",,2.09,2.04,2.09,9137,1863.07
2019-12-25,"757001                   EURO-CYCLES             18,49         18,5",,18.6,18.49,18.7,6229471,15697.89
2019-12-25,"713001                   GIF-FILTER                ,63          ,63",,0.63,0.62,0.63,241912,1500.28
2019-12-25,"731013                   HANNIBAL LEASE           4,71         4,71",0.0,4.71,0.0,0.0,0,
2019-12-25,320075                   ICF                       119          119,,121.3,120.0,121.49,20517,24779.55
2019-12-25,"644001                   MAGASIN GENERAL          30,1         30,1",2930.0,30.0,28.76,30.0,48112,14324.56
2019-12-25,"100010                   MONOPRIX                 7,89         7,89",0.0,7.89,0.0,0.0,0,
2019-12-25,"762001                   MPBS                     5,75         5,73",,5.7,5.7,5.75,1729420,99146.8
2019-12-25,"753001                   ONE TECH HOLDING         13,3        13,28",,13.2,13.1,13.3,68685359,15283.35
2019-12-25,"570001                   POULINA GP HOLDING      13,15        13,16",,13.15,13.15,13.15,7505,9862.5
2019-12-25,"761001                   SAH                     11,52        11,52",,11.6,11.52,11.7,11465591,33559.86
2019-12-25,"110025                   SFBT                    18,55        18,54",,18.75,18.55,18.91,29005985,45584.45
2019-12-25,"659001                   SIAME                    3,73          3,7",,3.82,3.72,3.84,35498871,33811.99
2019-12-25,"400005                   SIMPAR                   38,9         38,9",,39.89,38.9,39.89,8511103,38699.91
2019-12-25,"678001                   SOMOCER                    ,9           ,9",,0.9,0.88,0.9,5624072,49568.16
2019-12-25,"729001                   SOPAT                    1,69         1,69",,1.69,1.69,1.69,32005,5408.0
2019-12-25,"653001                   SOTETEL                   5,1          5,1",55.15,5.15,5.0,5.15,241418,12192.06
2019-12-25,"763001                   SOTIPAPIER               6,99         6,99",,6.99,6.9,6.99,1194930,82552.16
2019-12-25,"666001                   SOTRAPIL                11,64        11,64",,11.4,11.4,11.64,827012,95097.8
2019-12-25,"658001                   SOTUMAG                  2,42         2,42",,2.39,2.35,2.39,11326,2670.64
2019-12-25,"656001                   SOTUVER                   8,3         8,29",,8.2,8.14,8.3,1204423,99832.9
2019-12-25,606001                   STAR                      141          141,140.9142,142.0,140.9,142.0,5009,70701.0
2019-12-25,"260095                   STB                      4,45         4,45",,4.48,4.33,4.5,2508254,112261.4
2019-12-25,"744001                   TELNET HOLDING           9,14         9,09",,9.1,9.1,9.4,14740351,36616.98
2019-12-25,"727001                   TPR                      4,56         4,55",,4.68,4.55,4.68,1602448,73875.7
2019-12-25,"738001                   TUNIS RE                  7,8          7,8",,7.9,7.58,7.9,1231423,96147.68
2019-12-25,"120040                   TUNISAIR                  ,63          ,63",,0.64,0.63,0.64,768927,4905.17
2019-12-25,"210090                   TUNISIE LEASING F         8,7          8,7",,8.45,8.45,8.79,5467,4650.68
2019-12-25,"769001                   UADH                      ,99          ,99",,0.99,0.94,0.99,1609737,15166.93
2019-12-25,"390010                   UIB                      22,6        22,49",,22.6,22.49,22.6,7759,17440.36
2019-12-25,"772001                   UNIMED                   9,39         9,39",,9.49,9.3,9.49,370223,34591.59
2019-12-25,"720001                   WIFACK INT BANK          6,89         6,89",0.0,6.89,0.0,0.0,0,
2019-12-25,230035                   AIR LIQUDE TSIE            70           70,7070.0,70.0,70.0,70.0,806,5600.0
2019-12-25,"380070                   ALKIMIA                  46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-25,"300045                   ASTREE                  43,56        43,56",,43.56,43.56,43.56,6651,28967.4
2019-12-25,"758001                   BEST LEASE               1,85         1,85",0.0,1.85,0.0,0.0,0,
2019-12-25,"655001                   BH ASSURANCE            30,11        30,11",,29.21,29.21,29.21,145594645,95140.26
2019-12-25,"130055                   BTE (ADP)                 9,2         9,03",,9.07,9.07,9.2,45195,41494.59
2019-12-25,"735001                   CIMENTS DE BIZERTE       1,79         1,77",,1.8,1.79,1.8,450415,8097.66
2019-12-25,"672004                   MODERN LEASING           1,75         1,75",,1.75,1.75,1.75,12484,2184.0
2019-12-25,"250065                   PLAC. TSIE-SICAF         46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-25,"667001                   SIPHAT                   4,51         4,64",,4.51,4.51,4.51,3505,1578.5
2019-12-25,"718001                   SITS                     2,04         2,04",,2.12,2.12,2.13,14516,3086.13
2019-12-25,"140070                   SPDIT - SICAF             8,8          8,8",,8.6,8.6,8.6,21,17.2
2019-12-25,"664001                   STEQ                     5,47         5,47",0.0,5.47,0.0,0.0,0,
2019-12-25,"410020                   TUNINVEST-SICAR          4,91          4,9",,5.03,4.91,5.03,3053,1498.15
2019-12-25,240050                   UBCI                       30           30,0.0,30.0,0.0,0.0,0,
2019-12-25,"768001                   ASS MULTI ITTIHAD        2,78          2,7",,2.86,2.78,2.86,2696324,76914.18
2019-12-25,"330090                   ELBENE INDUSTRIE         2,16         2,16",0.0,2.16,0.0,0.0,0,
2019-12-25,"430030                   SITEX                    7,26         7,26",0.0,7.26,0.0,0.0,0,
2019-12-25,617001                   STE TUN. DU SUCRE          11           11,0.0,11.0,0.0,0.0,0,
2019-12-26,"725001                   ADWYA                    2,59         2,55",,2.55,2.52,2.59,198514,5003.43
2019-12-26,"340005                   AMEN BANK               29,21        29,21",,29.2,29.19,29.2,3044,8874.3
2019-12-26,"730001                   ARTES                    4,84         4,84",,4.84,4.84,4.84,1001,484.0
2019-12-26,"714001                   ASSAD                     7,2          7,2",,7.2,7.2,7.2,3207,2304.0
2019-12-26,360035                   ATB                         4            4,4.084,4.0,4.0,4.08,128417,51406.08
2019-12-26,"774001                   ATELIER MEUBLE INT        3,8          3,8",,3.91,3.8,3.91,308615,11775.05
2019-12-26,"470010                   ATL                      1,84         1,84",,1.79,1.79,1.81,1035524,18560.25
2019-12-26,160015                   ATTIJARI BANK              32           32,3232.3,32.3,31.6,32.78,3892281,25946.65
2019-12-26,"661001                   ATTIJARI LEASING        12,15        12,15",0.0,12.15,0.0,0.0,0,
2019-12-26,"190060                   BH                      11,83         11,8",,11.7,11.5,11.83,147115,17327.12
2019-12-26,"180045                   BIAT                    112,6       114,95",,113.2,112.6,114.49,4010594,547928.5
2019-12-26,"310060                   BNA                     11,88         11,8",,11.8,11.78,11.88,30645343,61604.59
2019-12-26,"220005                   BT                        7,4          7,5",,7.52,7.34,7.52,16668281,24922.68
2019-12-26,"759001                   CELLCOM                   3,9         3,85",,3.83,3.79,3.9,313221,11880.23
2019-12-26,"420085                   CIL                     14,95        14,95",,14.9,14.9,14.95,55702,83003.0
2019-12-26,"755001                   CITY CARS                7,37         7,37",,7.34,7.34,7.35,10762,7898.84
2019-12-26,"767001                   DELICE HOLDING          10,17         10,4",,10.36,10.17,10.47,171520,17781.7
2019-12-26,"665001                   ELECTROSTAR              1,49         1,49",,1.47,1.45,1.48,242812,3586.9
2019-12-26,"741001                   ENNAKL AUTOMOBILES         12        11,99",1212.0,12.0,12.0,12.0,4575,5484.0
2019-12-26,"721001                   ESSOUKNA                 2,08         2,09",,2.14,2.08,2.14,3128,660.06
2019-12-26,"757001                   EURO-CYCLES             18,65         18,6",,18.59,18.49,18.65,289126,53620.45
2019-12-26,"713001                   GIF-FILTER                ,63          ,63",,0.62,0.62,0.62,47605,2951.2
2019-12-26,"731013                   HANNIBAL LEASE           4,71         4,71",,4.68,4.68,4.68,15581,7291.44
2019-12-26,"320075                   ICF                    120,99        121,3",120.99121,121.0,119.0,121.0,34119,41008.7
2019-12-26,644001                   MAGASIN GENERAL            30           30,,29.9,29.9,29.9,10005,29900.0
2019-12-26,"100010                   MONOPRIX                 7,89         7,89",,7.88,7.87,7.88,9003,7088.0
2019-12-26,"762001                   MPBS                     5,77          5,7",,5.73,5.6,5.77,1736223,99388.52
2019-12-26,"753001                   ONE TECH HOLDING         13,2         13,2",,13.4,13.2,13.55,533044,71538.24
2019-12-26,"570001                   POULINA GP HOLDING      13,15        13,15",,13.1,13.1,13.1,10506,13755.0
2019-12-26,"761001                   SAH                      11,6         11,6",,11.52,11.52,11.6,917036,106094.9
2019-12-26,"110025                   SFBT                     18,8        18,75",,18.76,18.73,18.9,25266864,75676.06
2019-12-26,"659001                   SIAME                    3,85         3,82",,3.81,3.75,3.85,684029,25695.22
2019-12-26,"400005                   SIMPAR                  39,89        39,89",,39.89,39.89,39.89,4003,15956.0
2019-12-26,"678001                   SOMOCER                    ,9           ,9",,0.9,0.88,0.9,1842027,16273.1
2019-12-26,"729001                   SOPAT                    1,69         1,69",,1.69,1.64,1.7,880226,14539.89
2019-12-26,"653001                   SOTETEL                  5,15         5,15",,5.14,5.14,5.14,2321,1192.48
2019-12-26,"763001                   SOTIPAPIER               6,99         6,99",,6.98,6.9,6.99,372721,25979.88
2019-12-26,"666001                   SOTRAPIL                 11,4         11,4",,11.59,11.59,11.6,952,1101.1
