SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2018-07-20,"744001                   TELNET HOLDING          11,36        11,03",,11.34,11.29,11.7,12464811,42796.92
2018-07-20,"727001                   TPR                       5,1         5,17",,5.17,5.1,5.17,20242671,3391.42
2018-07-20,"738001                   TUNIS RE                 7,84         7,84",,7.91,7.84,7.91,296523,23372.03
2018-07-20,"120040                   TUNISAIR                  ,57          ,57",,0.58,0.56,0.58,5595044,31981.64
2018-07-20,"210090                   TUNISIE LEASING         19,68        19,68",,19.69,19.2,19.69,90015,17639.52
2018-07-20,"769001                   UADH                     1,77         1,74",,1.72,1.72,1.77,221312,
2018-07-20,"390010                   UIB                     30,55         30,5",,30.9,30.55,30.9,3506,10780.0
2018-07-20,"772001                   UNIMED                   8,94         8,94",9.059,9.0,9.0,9.05,300011,27050.0
2018-07-20,"720001                   WIFACK INT BANK          6,85         6,85",,6.85,6.8,6.85,762,518.95
2018-07-20,230035                   AIR LIQUDE TSIE            87           87,8786.1,86.1,86.1,87.0,352,3018.9
2018-07-20,"380070                   ALKIMIA                  33,1         33,1",0.0,33.1,0.0,0.0,0,
2018-07-20,"655001                   ASSURANCES SALIM        26,02        26,02",0.0,27.19,0.0,0.0,0,
2018-07-20,"300045                   ASTREE                   32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-07-20,"758001                   BEST LEASE               1,87         1,87",0.0,1.87,0.0,0.0,0,
2018-07-20,"130055                   BTE (ADP)               12,78        12,79",,12.78,12.78,12.78,453,575.1
2018-07-20,"735001                   CIMENTS DE BIZERTE       2,77         2,77",,2.75,2.75,2.75,5946,1633.5
2018-07-20,"330090                   ELBENE INDUSTRIE         3,59         3,59",0.0,3.59,0.0,0.0,0,
2018-07-20,"320075                   ICF                     60,08        60,08",0.0,62.78,0.0,0.0,0,
2018-07-20,"672004                   MODERN LEASING           3,49         3,49",,3.4,3.4,3.4,101,34.0
2018-07-20,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-07-20,"667001                   SIPHAT                    3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-07-20,"140070                   SPDIT - SICAF           10,07        10,07",,10.07,10.07,10.07,7505,7552.5
2018-07-20,"664001                   STEQ                     4,95         4,95",0.0,4.95,0.0,0.0,0,
2018-07-20,"410020                   TUNINVEST-SICAR          6,68         6,49",,6.68,6.68,6.68,51,33.4
2018-07-20,"240050                   UBCI                    21,45        21,45",,21.42,21.42,21.45,7392,15851.28
2018-07-20,"768001                   ASS MULTI ITTIHAD         6,9          6,9",,6.9,6.9,6.9,119212,8224.8
2018-07-20,"430030                   SITEX                    5,77         5,77",0.0,5.77,0.0,0.0,0,
2018-07-20,"617001                   STE TUN. DU SUCRE       12,65        12,65",0.0,12.65,0.0,0.0,0,
2018-07-23,"725001                   ADWYA                    5,99         5,99",65.99,5.99,5.88,6.0,397810,23864.07
2018-07-23,"340005                   AMEN BANK                29,7         29,7",,30.59,29.7,30.59,206011,61185.89
2018-07-23,"730001                   ARTES                    6,62         6,62",,6.61,6.55,6.69,956126,63226.09
2018-07-23,"714001                   ASSAD                    9,86         9,86",,9.86,9.86,9.9,494930,48845.74
2018-07-23,"360035                   ATB                      4,15         4,15",,4.15,4.15,4.15,2050020,85075.0
2018-07-23,"774001                   ATELIER MEUBLE INT       3,26         3,26",,3.3,3.25,3.3,15729,5120.68
2018-07-23,"470010                   ATL                      3,21         3,21",0.0,3.21,0.0,0.0,0,
2018-07-23,"160015                   ATTIJARI BANK           50,85        50,85",,50.34,50.33,50.85,2484181,26087.66
2018-07-23,"661001                   ATTIJARI LEASING        18,07        18,07",,18.06,18.06,18.08,2686,4843.01
2018-07-23,"190060                   BH                      20,83        20,83",,20.79,20.79,20.89,135819,28316.1
2018-07-23,"180045                   BIAT                   165,01          165",165.01166,166.0,165.0,167.0,1294292,15802.09
2018-07-23,"310060                   BNA                      18,7         18,7",,18.8,18.6,18.8,2235548,418557.8
2018-07-23,"220005                   BT                        8,7          8,7",,8.7,8.7,8.7,18317,15929.7
2018-07-23,"759001                   CELLCOM                  1,74          1,7",,1.75,1.69,1.79,198019,3454.59
2018-07-23,420085                   CIL                        16           16,1616.0,16.0,16.0,16.0,10002,16000.0
2018-07-23,"755001                   CITY CARS                11,5         11,5",,11.5,11.5,11.5,50005,57500.0
2018-07-23,"767001                   DELICE HOLDING           17,5         17,9",,17.88,17.5,17.89,5045,9016.14
2018-07-23,"665001                   ELECTROSTAR               2,2          2,2",,2.24,2.15,2.26,598032,12945.71
2018-07-23,"741001                   ENNAKL AUTOMOBILES      12,35        12,34",,12.3,12.3,12.35,271519,33455.38
2018-07-23,"721001                   ESSOUKNA                 3,27         3,27",,3.24,3.18,3.24,118112,3757.08
2018-07-23,"757001                   EURO-CYCLES             27,45        27,99",,27.01,27.0,27.6,127861453,46012.59
2018-07-23,"713001                   GIF-FILTER               1,35         1,34",,1.33,1.31,1.35,477412,6254.0
2018-07-23,"731013                   HANNIBAL LEASE            8,5          8,5",0.0,8.5,0.0,0.0,0,
2018-07-23,"644001                   MAGASIN GENERAL         39,38        39,38",,39.4,39.4,39.4,5006,19700.0
2018-07-23,"100010                   MONOPRIX                10,83        10,83",,10.8,10.6,10.8,10199,10925.66
2018-07-23,"762001                   MPBS                     3,69         3,66",,3.66,3.6,3.8,1085542,39582.81
2018-07-23,"753001                   ONE TECH HOLDING        16,55        16,55",,17.04,16.57,17.04,7201411,20312.93
2018-07-23,570001                   POULINA GP HOLDING         11           11,1111.0,11.0,11.0,11.0,501,550.0
2018-07-23,"761001                   SAH                      14,4         14,4",,14.3,14.3,14.4,563034,80821.16
2018-07-23,"110025                   SFBT                     23,5         23,5",,23.57,23.36,23.58,368841,86752.44
2018-07-23,"659001                   SIAME                    2,36         2,36",,2.36,2.3,2.36,35817,8410.11
2018-07-23,"400005                   SIMPAR                  35,68        35,72",,35.68,35.68,35.68,21,71.36
2018-07-23,"718001                   SITS                      2,1          2,1",,2.14,2.11,2.15,220518,47031.65
2018-07-23,"678001                   SOMOCER                  1,33         1,34",,1.3,1.3,1.34,4900984,
2018-07-23,"729001                   SOPAT                    2,28         2,24",,2.37,2.28,2.34,893221362,6542.81
2018-07-23,"653001                   SOTETEL                   3,9          3,9",,3.85,3.79,3.92,456936,17384.47
2018-07-23,"763001                   SOTIPAPIER               4,62         4,62",,4.57,4.52,4.62,1578539,72332.74
2018-07-23,"666001                   SOTRAPIL                15,55        15,55",15.9916,16.0,15.99,16.0,61811,9887.87
2018-07-23,"658001                   SOTUMAG                  2,31         2,25",,2.33,2.25,2.36,129211,2913.49
2018-07-23,"656001                   SOTUVER                   8,7         8,65",,8.72,8.7,8.72,5156,4484.4
2018-07-23,"606001                   STAR                    149,9        149,9",147147.0,147.0,147.0,147.9,32712,48087.0
2018-07-23,"260095                   STB                       5,1          5,1",,4.98,4.97,5.1,1073351,53605.17
2018-07-23,"744001                   TELNET HOLDING          11,35        11,34",,11.45,11.35,11.48,962155,109655.6
2018-07-23,"727001                   TPR                      5,17         5,17",,5.17,5.16,5.17,1774019,91539.64
2018-07-23,"738001                   TUNIS RE                 7,91         7,91",,7.9,7.87,7.9,54188,42788.02
2018-07-23,"120040                   TUNISAIR                  ,58          ,58",,0.6,0.58,0.6,7797464,46283.02
2018-07-23,"210090                   TUNISIE LEASING          19,7        19,69",,19.65,19.65,19.7,5727,11239.9
2018-07-23,"769001                   UADH                     1,72         1,72",,1.67,1.69,1.72,283719,
2018-07-23,"390010                   UIB                      30,9         30,9",,30.9,30.8,31.0,6523232,1565.22
2018-07-23,772001                   UNIMED                      9            9,98.8,8.8,8.8,9.0,667231,58923.49
2018-07-23,"720001                   WIFACK INT BANK          6,85         6,85",0.0,6.85,0.0,0.0,0,
2018-07-23,"230035                   AIR LIQUDE TSIE          86,1         86,1",0.0,86.1,0.0,0.0,0,
2018-07-23,"380070                   ALKIMIA                  33,1         33,1",0.0,33.1,0.0,0.0,0,
2018-07-23,"655001                   ASSURANCES SALIM         27,6        27,19",,27.6,27.6,27.6,605,1656.0
2018-07-23,"300045                   ASTREE                   32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-07-23,"758001                   BEST LEASE               1,87         1,87",0.0,1.87,0.0,0.0,0,
2018-07-23,"130055                   BTE (ADP)               12,78        12,78",0.0,12.78,0.0,0.0,0,
2018-07-23,"735001                   CIMENTS DE BIZERTE       2,75         2,75",0.0,2.75,0.0,0.0,0,
2018-07-23,"330090                   ELBENE INDUSTRIE         3,59         3,59",0.0,3.59,0.0,0.0,0,
2018-07-23,"320075                   ICF                     62,78        62,78",0.0,65.6,0.0,0.0,0,
2018-07-23,"672004                   MODERN LEASING            3,4          3,4",,3.39,3.39,3.4,1203,407.0
2018-07-23,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-07-23,"667001                   SIPHAT                    3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-07-23,"140070                   SPDIT - SICAF           10,07        10,07",,10.07,10.07,10.07,1224,1228.54
2018-07-23,"664001                   STEQ                     4,95         4,95",0.0,4.95,0.0,0.0,0,
2018-07-23,"410020                   TUNINVEST-SICAR          6,68         6,68",,6.88,6.88,6.88,9042,6219.52
2018-07-23,"240050                   UBCI                    21,42        21,42",0.0,21.42,0.0,0.0,0,
2018-07-23,"768001                   ASS MULTI ITTIHAD         6,9          6,9",,6.9,6.9,6.9,13257,9142.5
2018-07-23,"430030                   SITEX                    5,78         5,77",,5.78,5.78,5.78,51,28.9
2018-07-23,"617001                   STE TUN. DU SUCRE       12,65        12,65",0.0,12.65,0.0,0.0,0,
2018-07-24,"725001                   ADWYA                    5,99         5,99",66.0,6.0,6.0,6.0,10043,6024.0
2018-07-24,"340005                   AMEN BANK               30,59        30,59",,30.5,30.49,30.5,1334,4056.39
2018-07-24,"730001                   ARTES                    6,61         6,61",,6.61,6.6,6.63,903130,59696.58
2018-07-24,"714001                   ASSAD                    9,86         9,86",,9.8,9.7,9.84,105418,10270.28
2018-07-24,"360035                   ATB                      4,15         4,15",,4.15,4.15,4.15,1449615,60158.4
2018-07-24,"774001                   ATELIER MEUBLE INT        3,3          3,3",,3.3,3.29,3.3,352,115.3
2018-07-24,"470010                   ATL                      3,21         3,21",,3.21,3.21,3.21,1001,321.0
2018-07-24,"160015                   ATTIJARI BANK            50,6        50,34",,50.6,50.6,50.7,150414,76123.13
2018-07-24,"661001                   ATTIJARI LEASING        18,06        18,06",0.0,18.06,0.0,0.0,0,
2018-07-24,"190060                   BH                      20,79        20,79",,20.7,20.6,20.77,328017,67586.1
2018-07-24,180045                   BIAT                      166          166,167167.0,167.0,167.0,168.98,1456362,43512.53
2018-07-24,"310060                   BNA                      18,8         18,8",,18.85,18.85,18.95,1216195822,98240.44
2018-07-24,"220005                   BT                        8,7          8,7",,8.5,8.5,8.7,14997361,27552.75
2018-07-24,"759001                   CELLCOM                  1,75         1,75",,1.75,1.7,1.78,10139,1744.33
2018-07-24,420085                   CIL                        16           16,0.0,16.0,0.0,0.0,0,
2018-07-24,"755001                   CITY CARS                11,5         11,5",,11.3,11.3,11.5,2502,2845.0
2018-07-24,"767001                   DELICE HOLDING          17,88        17,88",,17.9,17.4,17.9,7676,13683.54
2018-07-24,"665001                   ELECTROSTAR              2,24         2,24",,2.18,2.18,2.24,4066,
2018-07-24,"741001                   ENNAKL AUTOMOBILES       11,7        11,65",11.712,12.0,11.65,12.0,52715,6246.15
2018-07-24,"721001                   ESSOUKNA                 3,24         3,24",,3.23,3.15,3.23,1603,504.8
2018-07-24,"757001                   EURO-CYCLES             27,12        27,01",,28.2,27.12,28.2,324358,90284.87
2018-07-24,"713001                   GIF-FILTER               1,33         1,33",,1.32,1.3,1.34,1536324,20032.15
2018-07-24,"731013                   HANNIBAL LEASE            8,5          8,5",,8.5,8.44,8.5,625011,53099.86
2018-07-24,"644001                   MAGASIN GENERAL          39,4         39,4",,38.61,38.61,38.61,2002,7722.0
2018-07-24,"100010                   MONOPRIX                 10,8         10,8",,10.5,10.5,10.83,174915,18703.6
2018-07-24,"762001                   MPBS                     3,66         3,66",,3.7,3.61,3.7,4074,1478.81
2018-07-24,"753001                   ONE TECH HOLDING        17,04        17,04",,17.35,16.9,17.38,24470644,22089.78
2018-07-24,570001                   POULINA GP HOLDING         11           11,1111.0,11.0,11.0,11.0,1237117,136081.0
