SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2021-01-29,905008,TUNSAC,2530.76,2514.63,0.64,2644.15,2514.63,2666.51
2021-01-29,905009,TUNDIS,3909.89,3896.89,0.33,4155.8,3896.89,4188.57
2021-01-29,905013,TUNCONS,8626.52,8597.2,0.34,8732.2,8537.69,8688.77
2021-01-29,905015,TUNALIM,11104.33,11096.72,0.07,11232.65,10936.71,11159.3
2021-01-29,905016,TUNMENAG,2361.94,2332.41,1.27,2406.66,2332.41,2379.81
2021-01-29,905017,TUNIND,1438.82,1439.19,-0.03,1469.38,1436.27,1479.16
2021-01-29,905018,TUNBATIM,703.27,701.54,0.25,720.16,700.31,724.22
2021-01-29,905020,TUNBASE,2978.3,2962.95,0.52,2978.3,2837.36,2933.75
2021-01-29,905028,TUNINDEX20,2863.27,2861.38,0.07,2933.56,2844.76,2975.25
2021-02-01,350000,TUNINDEX,6635.2,6657.83,-0.34,6808.14,6615.22,6884.93
2021-02-01,905002,TUNFIN,3929.27,3936.46,-0.18,4098.57,3891.0,4147.97
2021-02-01,905003,TUNBANQ,3583.44,3588.66,-0.15,3747.58,3544.8,3795.87
2021-02-01,905004,TUNASS,11821.52,11931.64,-0.92,12391.18,11821.52,12585.0
2021-02-01,905005,TUNSEFI,5274.6,5278.86,-0.08,5360.94,5157.92,5222.71
2021-02-01,905008,TUNSAC,2521.44,2530.76,-0.37,2644.15,2514.63,2666.51
2021-02-01,905009,TUNDIS,3880.28,3909.89,-0.76,4155.8,3880.28,4188.57
2021-02-01,905013,TUNCONS,8549.68,8626.52,-0.89,8732.2,8537.69,8688.77
2021-02-01,905015,TUNALIM,11022.24,11104.33,-0.74,11232.65,10936.71,11159.3
2021-02-01,905016,TUNMENAG,2326.78,2361.94,-1.49,2406.66,2326.78,2379.81
2021-02-01,905017,TUNIND,1436.98,1438.82,-0.13,1469.38,1436.27,1479.16
2021-02-01,905018,TUNBATIM,700.68,703.27,-0.37,720.16,700.31,724.22
2021-02-01,905020,TUNBASE,3027.46,2978.3,1.65,3027.46,2837.36,2933.75
2021-02-01,905028,TUNINDEX20,2851.21,2863.27,-0.42,2933.56,2844.76,2975.25
2021-02-02,350000,TUNINDEX,6596.32,6635.2,-0.59,6808.14,6596.32,6884.93
2021-02-02,905002,TUNFIN,3889.33,3929.27,-1.02,4098.57,3889.33,4147.97
2021-02-02,905003,TUNBANQ,3546.27,3583.44,-1.04,3747.58,3544.8,3795.87
2021-02-02,905004,TUNASS,11753.17,11821.52,-0.58,12391.18,11753.17,12585.0
2021-02-02,905005,TUNSEFI,5216.98,5274.6,-1.09,5360.94,5157.92,5222.71
2021-02-02,905008,TUNSAC,2497.49,2521.44,-0.95,2644.15,2497.49,2666.51
2021-02-02,905009,TUNDIS,3858.86,3880.28,-0.55,4155.8,3858.86,4188.57
